review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
1046,Lilly LÃ¶wer,32,Apple,iPhone SE,1114.94,â‚¬1036.89,EUR,0.93,2,Charging is very slow compared to other brands. Returning this soon.,Negative,Germany,German,6/5/2023,TRUE,1,2,1,3,1,68,11,2,BestBuy
1047,Suhani Ghose,23,Apple,iPhone SE,1414.39,â‚¹117394.37,INR,83,4,Build quality feels solid and durable. Absolutely worth it!,Positive,India,Hindi,13/11/2024,FALSE,4,4,4,5,5,59,9,3,Flipkart
1048,Rickey Forbes,18,Apple,iPhone SE,1243.62,$1243.62,USD,1,2,"Phone hangs often, regret buying it. Not up to the mark.",Negative,USA,English,6/3/2023,FALSE,3,2,1,1,1,56,11,1,eBay
1049,Kevin Burton,28,Apple,iPhone SE,1106.77,A$1693.36,AUD,1.53,4,Smooth performance even after months of use. Absolutely worth it!,Positive,Australia,English,17/4/2025,FALSE,4,3,3,3,4,65,10,5,AliExpress
1050,Julie Ruiz,25,Apple,iPhone SE,1069.72,A$1636.67,AUD,1.53,4,Neutral feelings â€” neither great nor bad. Fine but could be better.,Neutral,Australia,English,7/1/2025,FALSE,4,2,4,4,4,67,12,2,BestBuy
1051,Nadeshda Bonbach,21,Apple,iPhone SE,1091.79,â‚¬1015.36,EUR,0.93,5,Build quality feels solid and durable. No regrets buying this one.,Positive,Germany,German,19/7/2024,TRUE,5,5,5,4,5,66,11,5,Amazon
1052,Gordon Clarke-Wilkinson,45,Apple,iPhone SE,884.33,Â£689.78,GBP,0.78,5,Display is crisp and vibrant â€” perfect for gaming. Absolutely worth it!,Positive,UK,English,20/11/2023,TRUE,5,5,4,5,5,71,12,6,AliExpress
1053,Ishwar Chada,24,Apple,iPhone SE,1418.76,â‚¹117757.08,INR,83,1,Customer service was disappointing. Very disappointed.,Negative,India,Hindi,20/11/2023,TRUE,2,2,1,1,2,54,6,0,eBay
1054,Scott Dunn PhD,18,Apple,iPhone SE,1083.94,A$1658.43,AUD,1.53,2,Design feels premium and stylish. No regrets buying this one.,Positive,Australia,English,27/3/2025,TRUE,3,1,1,2,1,61,10,2,Flipkart
1055,Abhimanyu Saxena,48,Apple,iPhone SE,744.46,â‚¹61790.18,INR,83,3,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,India,Hindi,14/7/2023,TRUE,3,1,4,3,5,66,13,0,Flipkart
1056,Maurizio Thies,26,Apple,iPhone SE,1126.8,â‚¬1047.92,EUR,0.93,3,Fast charging is a lifesaver. Absolutely worth it!,Positive,Germany,German,7/4/2025,TRUE,2,4,2,2,3,50,8,8,eBay
1057,Bimala Mody,25,Apple,iPhone SE,737.73,â‚¹61231.59,INR,83,3,Sound quality is okay but not very loud. Okay for casual use.,Neutral,India,Hindi,23/6/2023,TRUE,3,4,4,2,3,61,12,1,AliExpress
1058,Sophia Medina DDS,32,Apple,iPhone SE,1265.61,C$1746.54,CAD,1.38,3,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Canada,English,15/5/2023,TRUE,5,3,3,3,2,70,13,1,BestBuy
1059,Erick Cavalcanti,27,Apple,iPhone SE,853.64,R$4865.75,BRL,5.7,4,Design feels premium and stylish. Absolutely worth it!,Positive,Brazil,Portuguese,26/3/2024,TRUE,5,4,3,3,3,54,8,6,AliExpress
1060,Lorenzo Finke-Hering,25,Apple,iPhone SE,1414.86,â‚¬1315.82,EUR,0.93,5,Fast charging is a lifesaver. Loving it so far!,Positive,Germany,German,20/1/2023,TRUE,4,5,3,5,4,47,9,3,AliExpress
1061,Nicole Sampaio,30,Apple,iPhone SE,835.28,R$4761.1,BRL,5.7,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Brazil,Portuguese,5/11/2022,TRUE,2,3,2,3,2,65,11,0,Flipkart
1062,Dr. Hagen Scheuermann,25,Apple,iPhone SE,905.48,â‚¬842.1,EUR,0.93,3,Software updates are delayed sometimes. Fine but could be better.,Neutral,Germany,German,27/5/2024,TRUE,4,2,4,2,1,65,10,2,eBay
1063,Alexandria Smith,34,Apple,iPhone SE,926.72,A$1417.88,AUD,1.53,3,Battery life could be slightly better. Fine but could be better.,Neutral,Australia,English,5/6/2025,TRUE,3,3,3,3,2,64,11,2,AliExpress
1064,Miss Nicole Hughes,18,Apple,iPhone SE,1077.65,Â£840.57,GBP,0.78,3,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,UK,English,23/7/2025,TRUE,1,2,3,4,3,80,14,10,AliExpress
1065,Amanda Suarez,30,Apple,iPhone SE,1477.74,A$2260.94,AUD,1.53,2,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,Australia,English,29/3/2024,TRUE,2,3,3,3,2,75,14,1,AliExpress
1066,Sandra Blair,37,Apple,iPhone SE,1230.55,C$1698.16,CAD,1.38,2,Sound quality is okay but not very loud. Okay for casual use.,Neutral,Canada,English,7/11/2023,FALSE,1,2,2,2,2,61,12,0,BestBuy
1067,Maxwell Palmer,26,Apple,iPhone SE,1317.63,$1317.63,USD,1,2,Software updates are delayed sometimes. Average experience overall.,Neutral,USA,English,29/12/2023,FALSE,4,1,2,1,2,67,8,3,eBay
1068,Ann Brown,23,Apple,iPhone SE,1137.6,A$1740.53,AUD,1.53,3,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,Australia,English,25/3/2025,TRUE,3,2,4,4,4,66,13,4,Amazon
1069,Zachary Griffith,41,Apple,iPhone SE,1057.5,A$1617.98,AUD,1.53,2,Worth every penny. Highly recommended! Loving it so far!,Positive,Australia,English,28/11/2022,TRUE,2,2,1,1,2,56,9,7,Flipkart
1070,Diego Carvalho,26,Apple,iPhone SE,1482.49,R$8450.19,BRL,5.7,5,Smooth performance even after months of use. Loving it so far!,Positive,Brazil,Portuguese,26/8/2025,TRUE,5,3,3,5,5,62,11,5,BestBuy
1071,Paul Hall,30,Apple,iPhone SE,1291.7,Ø¯.Ø¥4740.54,AED,3.67,2,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,UAE,English,20/1/2023,TRUE,2,3,3,2,1,70,12,0,Amazon
1072,Nelly Eberhardt B.Eng.,35,Apple,iPhone SE,758.13,â‚¬705.06,EUR,0.93,2,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Germany,German,26/6/2024,TRUE,3,1,1,1,1,66,13,1,Flipkart
1073,Susan Washington,18,Apple,iPhone SE,1285.04,C$1773.36,CAD,1.38,2,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,Canada,English,23/11/2024,FALSE,3,2,1,1,4,68,14,2,BestBuy
1074,Katherine Harris,21,Apple,iPhone SE,1187.3,A$1816.57,AUD,1.53,3,Fast charging is a lifesaver. Best purchase of the year!,Positive,Australia,English,27/7/2025,TRUE,4,2,3,2,2,56,10,4,eBay
1075,David Reilly,43,Apple,iPhone SE,778.25,A$1190.72,AUD,1.53,4,Fast charging is a lifesaver. Loving it so far!,Positive,Australia,English,12/2/2024,TRUE,4,4,3,5,1,47,9,4,eBay
1076,Taylor Lowery,33,Apple,iPhone SE,766.28,C$1057.47,CAD,1.38,4,Worth every penny. Highly recommended! Loving it so far!,Positive,Canada,English,9/5/2023,TRUE,5,4,4,4,3,56,9,3,BestBuy
1077,Ashley Bell,27,Apple,iPhone SE,1146.9,Ø¯.Ø¥4209.12,AED,3.67,1,Speaker quality is bad and muffled. Wouldnâ€™t recommend.,Negative,UAE,English,6/6/2024,TRUE,1,1,1,2,1,55,8,2,Amazon
1078,Jose Mullins,21,Apple,iPhone SE,1468.73,C$2026.85,CAD,1.38,4,Fast charging is a lifesaver. Loving it so far!,Positive,Canada,English,16/8/2025,TRUE,2,3,5,4,2,47,9,7,eBay
1079,Ben Johnson-Turner,31,Apple,iPhone SE,1039.74,Â£811.0,GBP,0.78,3,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,UK,English,28/5/2023,TRUE,2,2,4,1,2,71,13,4,Amazon
1080,Samuel Jackson,31,Apple,iPhone SE,1246.08,Ø¯.Ø¥4573.11,AED,3.67,4,Design feels premium and stylish. Absolutely worth it!,Positive,UAE,English,13/10/2023,TRUE,4,4,3,5,4,54,8,3,Flipkart
1081,Yagnesh Buch,30,Apple,iPhone SE,1164.61,â‚¹96662.63,INR,83,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,India,Hindi,17/7/2023,TRUE,3,4,4,2,2,66,10,0,AliExpress
1082,Srta. NatÃ¡lia Costa,20,Apple,iPhone SE,1234.44,R$7036.31,BRL,5.7,3,Software updates are delayed sometimes. Fine but could be better.,Neutral,Brazil,Portuguese,28/4/2024,FALSE,3,1,4,3,4,65,10,3,Flipkart
1083,James James,24,Apple,iPhone SE,772.14,C$1065.55,CAD,1.38,4,Design feels premium and stylish. Loving it so far!,Positive,Canada,English,1/2/2024,FALSE,3,2,2,3,4,51,9,5,Amazon
1084,Susi Fischer-Bender,49,Apple,iPhone SE,1487.19,â‚¬1383.09,EUR,0.93,3,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Germany,German,26/6/2023,TRUE,2,4,1,3,4,70,13,6,Amazon
1085,Rachel Kelly,29,Apple,iPhone SE,1056.59,C$1458.09,CAD,1.38,4,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,Canada,English,28/4/2023,TRUE,5,5,5,4,3,56,11,2,BestBuy
1086,Crystal Perez,18,Apple,iPhone SE,898.01,Ø¯.Ø¥3295.7,AED,3.67,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,UAE,English,1/10/2025,TRUE,3,3,3,2,4,80,15,3,eBay
1087,Caleb Wade,24,Apple,iPhone SE,1083.42,$1083.42,USD,1,4,Worth every penny. Highly recommended! Absolutely worth it!,Positive,USA,English,19/6/2025,FALSE,4,1,4,3,3,59,8,6,BestBuy
1088,Logan Vasa,51,Apple,iPhone SE,922.84,â‚¹76595.72,INR,83,4,Smooth performance even after months of use. No regrets buying this one.,Positive,India,Hindi,26/5/2025,TRUE,4,4,2,4,4,72,12,6,AliExpress
1089,Robert Miller,26,Apple,iPhone SE,792.36,$792.36,USD,1,3,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,USA,English,17/9/2024,TRUE,3,3,1,2,4,66,13,3,eBay
1090,Jeffrey Melton,33,Apple,iPhone SE,1204.19,C$1661.78,CAD,1.38,2,"Phone is fine, not the best in this range. Okay for casual use.",Neutral,Canada,English,10/9/2023,TRUE,2,1,2,1,1,63,13,1,eBay
1091,Craig White,21,Apple,iPhone SE,1112.49,Â£867.74,GBP,0.78,2,Charging is very slow compared to other brands. Not up to the mark.,Negative,UK,English,18/12/2022,TRUE,3,2,1,2,1,67,13,0,eBay
1092,Nicolaus PÃ¤rtzelt B.A.,27,Apple,iPhone SE,1080.74,â‚¬1005.09,EUR,0.93,5,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Germany,German,2/11/2022,TRUE,4,3,5,5,5,65,11,6,AliExpress
1093,Yatan Agrawal,42,Apple,iPhone SE,1390.53,â‚¹115413.99,INR,83,2,Camera quality is very poor indoors. Wouldnâ€™t recommend.,Negative,India,Hindi,13/4/2023,TRUE,2,1,2,3,2,56,8,4,AliExpress
1094,Dr. Antony Pereira,52,Apple,iPhone SE,1182.59,R$6740.76,BRL,5.7,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Brazil,Portuguese,24/12/2024,TRUE,2,3,3,4,3,65,11,5,AliExpress
1095,Matthew Evans,27,Apple,iPhone SE,1371.26,Ø¯.Ø¥5032.52,AED,3.67,1,Not worth the money spent. Wouldnâ€™t recommend.,Negative,UAE,English,26/9/2024,TRUE,1,1,1,1,1,46,7,2,Flipkart
1096,Miss Amelia Chapman,27,Apple,iPhone SE,789.96,Â£616.17,GBP,0.78,4,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,UK,English,12/11/2023,TRUE,4,4,5,2,2,77,14,4,eBay
1097,Jessica Mendoza,27,Apple,iPhone SE,1492.3,$1492.3,USD,1,1,Customer service was disappointing. Returning this soon.,Negative,USA,English,14/6/2025,FALSE,1,1,1,1,1,56,7,1,eBay
1098,Oscar Sarma,24,Apple,iPhone SE,750.87,â‚¹62322.21,INR,83,4,Design feels premium and stylish. Loving it so far!,Positive,India,Hindi,14/12/2024,TRUE,4,5,3,4,5,51,9,4,Amazon
1099,Brian Garza,45,Apple,iPhone SE,1062.26,$1062.26,USD,1,4,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,USA,English,21/12/2024,TRUE,4,1,3,3,4,81,14,7,AliExpress
1100,Fred Williams,31,Apple,iPhone SE,862.78,C$1190.64,CAD,1.38,4,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Canada,English,24/10/2022,TRUE,5,3,3,3,5,80,14,4,BestBuy
1101,Mike Cichorius-Bolzmann,42,Apple,iPhone SE,1414.8,â‚¬1315.76,EUR,0.93,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Germany,German,14/11/2022,TRUE,2,2,3,1,2,65,11,4,Flipkart
1102,Theodore Cook,18,Apple,iPhone SE,1259.39,$1259.39,USD,1,2,Overheats quickly while gaming. Returning this soon.,Negative,USA,English,30/11/2024,TRUE,1,1,3,2,1,52,7,1,BestBuy
1103,Christopher Morgan,35,Apple,iPhone SE,1072.83,C$1480.51,CAD,1.38,5,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Canada,English,22/7/2023,TRUE,4,4,5,5,4,65,10,4,Flipkart
1104,Miguel Moreira,24,Apple,iPhone SE,1225.94,R$6987.86,BRL,5.7,1,Software updates are delayed sometimes. Okay for casual use.,Neutral,Brazil,Portuguese,11/6/2024,TRUE,1,1,1,2,1,60,9,4,AliExpress
1105,Dra. Clara Vasconcelos,31,Apple,iPhone SE,1377.98,R$7854.49,BRL,5.7,4,"Does what itâ€™s supposed to, nothing special. Average experience overall.",Neutral,Brazil,Portuguese,30/10/2023,TRUE,5,4,5,3,3,72,10,1,Flipkart
1106,Mrs Sylvia Pope,47,Apple,iPhone SE,743.39,Â£579.84,GBP,0.78,4,Build quality feels solid and durable. Best purchase of the year!,Positive,UK,English,29/8/2023,TRUE,2,3,5,3,2,65,11,8,BestBuy
1107,Timo GrÃ¶ttner,40,Apple,iPhone SE,918.92,â‚¬854.6,EUR,0.93,3,Charging is very slow compared to other brands. Not up to the mark.,Negative,Germany,German,3/10/2025,TRUE,3,2,1,2,3,67,13,1,Flipkart
1108,David Ward,28,Apple,iPhone SE,958.71,$958.71,USD,1,4,Build quality feels solid and durable. No regrets buying this one.,Positive,USA,English,23/3/2024,TRUE,3,4,4,3,3,66,11,6,eBay
1109,Cory Wade,28,Apple,iPhone SE,1106.98,C$1527.63,CAD,1.38,2,"Does what itâ€™s supposed to, nothing special. Fine but could be better.",Neutral,Canada,English,3/3/2024,TRUE,2,2,2,2,1,70,12,0,Flipkart
1110,Glen Slater,47,Apple,iPhone SE,1310.1,Â£1021.88,GBP,0.78,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,UK,English,1/6/2024,FALSE,3,4,3,3,3,58,10,3,Amazon
1111,Thomas Johnson,37,Apple,iPhone SE,889.73,Ø¯.Ø¥3265.31,AED,3.67,3,"Performance is average, camera okay. Average experience overall.",Neutral,UAE,English,18/11/2023,TRUE,4,1,3,3,3,64,8,2,eBay
1112,Ronnie Nielsen,28,Apple,iPhone SE,900.45,Ø¯.Ø¥3304.65,AED,3.67,2,Sound quality is okay but not very loud. Average experience overall.,Neutral,UAE,English,27/8/2024,TRUE,1,2,1,2,1,68,11,1,Flipkart
1113,Harold Garcia,30,Apple,iPhone SE,1495.9,A$2288.73,AUD,1.53,3,Loving the clean UI and fast updates. Best purchase of the year!,Positive,Australia,English,16/2/2025,TRUE,1,3,2,3,3,64,12,3,Amazon
1114,Alexander Kuruvilla,18,Apple,iPhone SE,1184.92,â‚¹98348.36,INR,83,5,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,India,Hindi,27/8/2023,TRUE,3,5,4,5,4,68,13,1,BestBuy
1115,Cristina DÃ¶ring,23,Apple,iPhone SE,1108.48,â‚¬1030.89,EUR,0.93,5,Fast charging is a lifesaver. Loving it so far!,Positive,Germany,German,11/6/2025,TRUE,4,5,3,4,5,47,9,2,eBay
1116,Ryan Richards,30,Apple,iPhone SE,1401.08,Ø¯.Ø¥5141.96,AED,3.67,2,"Phone is fine, not the best in this range. Average experience overall.",Neutral,UAE,English,28/4/2024,TRUE,3,2,1,1,3,70,12,2,eBay
1117,Miguel Gomes,44,Apple,iPhone SE,1097.74,R$6257.12,BRL,5.7,5,Worth every penny. Highly recommended! Loving it so far!,Positive,Brazil,Portuguese,23/2/2024,TRUE,5,4,3,5,5,56,9,7,Flipkart
1118,Kritika Khosla,18,Apple,iPhone SE,1110.8,â‚¹92196.4,INR,83,2,"Does what itâ€™s supposed to, nothing special. Average experience overall.",Neutral,India,Hindi,24/2/2024,TRUE,1,2,2,1,2,72,10,1,eBay
1119,Jamie Davis,32,Apple,iPhone SE,1402.39,$1402.39,USD,1,3,Worth every penny. Highly recommended! Loving it so far!,Positive,USA,English,5/11/2022,FALSE,2,4,1,4,3,56,9,5,BestBuy
1120,Murilo Andrade,21,Apple,iPhone SE,1243.35,R$7087.09,BRL,5.7,3,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,Brazil,Portuguese,12/11/2022,FALSE,4,2,4,2,4,68,13,4,AliExpress
1121,Thomas Reyes,45,Apple,iPhone SE,1486.54,C$2051.43,CAD,1.38,1,"Does what itâ€™s supposed to, nothing special. Average experience overall.",Neutral,Canada,English,26/4/2024,TRUE,1,1,2,1,1,72,10,2,eBay
1122,Oeshi Kapoor,29,Apple,iPhone SE,1279.31,â‚¹106182.73,INR,83,2,Speaker quality is bad and muffled. Wouldnâ€™t recommend.,Negative,India,Hindi,1/6/2025,FALSE,2,1,3,1,1,55,8,2,eBay
1123,Hildburg Rudolph,40,Apple,iPhone SE,989.84,â‚¬920.55,EUR,0.93,5,Loving the clean UI and fast updates. Loving it so far!,Positive,Germany,German,31/8/2025,TRUE,2,4,5,2,5,55,11,3,eBay
1124,Tadeusz Geisler,42,Apple,iPhone SE,1106.44,â‚¬1028.99,EUR,0.93,4,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,Germany,German,18/9/2025,FALSE,3,4,5,2,2,69,13,4,Flipkart
1125,Ranveer Behl,44,Apple,iPhone SE,950.16,â‚¹78863.28,INR,83,5,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,India,Hindi,3/5/2024,TRUE,4,5,4,4,4,78,14,3,AliExpress
1126,Elliot Walker,27,Apple,iPhone SE,970.86,Â£757.27,GBP,0.78,5,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,UK,English,7/7/2025,TRUE,5,5,3,3,5,68,13,4,AliExpress
1127,April Mckinney,20,Apple,iPhone SE,1440.48,$1440.48,USD,1,4,Design feels premium and stylish. Best purchase of the year!,Positive,USA,English,24/4/2025,TRUE,2,4,1,5,2,60,10,8,AliExpress
1128,Patricia Maldonado,18,Apple,iPhone SE,1371.68,Ø¯.Ø¥5034.07,AED,3.67,3,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,UAE,English,24/12/2023,TRUE,3,4,3,4,3,71,13,8,Flipkart
1129,Anne-Katrin Hahn B.Eng.,18,Apple,iPhone SE,1223.42,â‚¬1137.78,EUR,0.93,2,Phone lags often after a few apps. Very disappointed.,Negative,Germany,German,20/8/2025,FALSE,1,2,1,1,1,53,9,3,Amazon
1130,Jodie Higgins,20,Apple,iPhone SE,1397.76,Â£1090.25,GBP,0.78,2,Speaker quality is bad and muffled. Returning this soon.,Negative,UK,English,21/11/2022,TRUE,3,1,1,1,1,56,9,2,BestBuy
1131,Loretta Kranz-LÃ¼bs,33,Apple,iPhone SE,767.12,â‚¬713.42,EUR,0.93,3,"Phone is fine, not the best in this range. Okay for casual use.",Neutral,Germany,German,7/5/2023,FALSE,5,1,3,4,2,63,13,3,eBay
1132,Michael Brennan,18,Apple,iPhone SE,836.3,$836.3,USD,1,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,USA,English,24/8/2025,TRUE,4,4,4,5,5,58,9,7,BestBuy
1133,Sra. Sarah Guerra,18,Apple,iPhone SE,1134.1,R$6464.37,BRL,5.7,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Brazil,Portuguese,31/7/2025,FALSE,4,3,3,4,4,58,10,6,AliExpress
1134,Katherine Acosta,20,Apple,iPhone SE,1405.81,C$1940.02,CAD,1.38,3,Design feels premium and stylish. No regrets buying this one.,Positive,Canada,English,23/1/2024,TRUE,3,4,2,1,3,61,10,5,eBay
1135,Mary Jones,33,Apple,iPhone SE,915.51,A$1400.73,AUD,1.53,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Australia,English,28/4/2025,TRUE,3,3,3,3,2,58,9,1,Amazon
1136,Derrick Nelson,18,Apple,iPhone SE,747.15,Ø¯.Ø¥2742.04,AED,3.67,4,Smooth performance even after months of use. No regrets buying this one.,Positive,UAE,English,4/6/2024,FALSE,3,4,3,2,2,72,12,5,BestBuy
1137,Alex Williams,44,Apple,iPhone SE,1082.31,Ø¯.Ø¥3972.08,AED,3.67,4,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,UAE,English,27/12/2022,TRUE,2,5,3,5,4,71,13,8,BestBuy
1138,Michael Oneill,46,Apple,iPhone SE,817.08,$817.08,USD,1,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,USA,English,17/2/2023,FALSE,3,3,3,3,4,58,10,2,Amazon
1139,Nathaniel Mandal,23,Apple,iPhone SE,757.78,â‚¹62895.74,INR,83,5,Loving the clean UI and fast updates. Loving it so far!,Positive,India,Hindi,4/10/2025,FALSE,4,5,4,4,5,55,11,8,AliExpress
1140,Brian Armstrong,18,Apple,iPhone SE,1370.11,Ø¯.Ø¥5028.3,AED,3.67,3,Neutral feelings â€” neither great nor bad. Average experience overall.,Neutral,UAE,English,13/11/2023,TRUE,3,2,2,2,5,69,10,3,Flipkart
1141,Univ.Prof. Marek Klemm,26,Apple,iPhone SE,1445.25,â‚¬1344.08,EUR,0.93,3,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,Germany,German,26/11/2024,TRUE,2,2,2,3,2,75,14,3,BestBuy
1142,Eric Fernandez,45,Apple,iPhone SE,841.23,A$1287.08,AUD,1.53,2,"Design is okay, a bit bulky though. Fine but could be better.",Neutral,Australia,English,8/7/2023,FALSE,1,3,2,2,1,61,12,0,BestBuy
1143,Joseph Gentry,39,Apple,iPhone SE,1376.24,Ø¯.Ø¥5050.8,AED,3.67,3,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,UAE,English,21/11/2024,TRUE,3,1,4,3,5,62,11,5,eBay
1144,Sharon Shelton,18,Apple,iPhone SE,1462.16,A$2237.1,AUD,1.53,1,Speaker quality is bad and muffled. Returning this soon.,Negative,Australia,English,12/12/2022,FALSE,1,2,1,1,1,56,9,3,Flipkart
1145,Alexis Yates,26,Apple,iPhone SE,1289.29,A$1972.61,AUD,1.53,5,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,Australia,English,26/1/2023,TRUE,5,5,5,2,4,68,13,1,BestBuy
1146,Shaun Murray,38,Apple,iPhone SE,959.47,Â£748.39,GBP,0.78,2,"Performance is average, camera okay. Okay for casual use.",Neutral,UK,English,20/8/2025,TRUE,2,1,1,2,2,57,9,1,eBay
1147,Crystal Medina,35,Apple,iPhone SE,848.23,Ø¯.Ø¥3113.0,AED,3.67,5,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,UAE,English,15/6/2024,TRUE,4,5,5,5,5,78,14,6,eBay
1148,Jon Martin,28,Apple,iPhone SE,1444.8,C$1993.82,CAD,1.38,3,Design feels premium and stylish. Absolutely worth it!,Positive,Canada,English,31/5/2023,TRUE,2,4,3,4,2,54,8,2,Flipkart
1149,Joshua Davis Jr.,38,Apple,iPhone SE,1382.19,$1382.19,USD,1,1,Display started flickering after a month. Very disappointed.,Negative,USA,English,2/4/2023,FALSE,2,1,2,2,1,60,8,0,BestBuy
1150,Michelle Thompson,42,Apple,iPhone SE,1138.3,C$1570.85,CAD,1.38,1,Display started flickering after a month. Wouldnâ€™t recommend.,Negative,Canada,English,18/7/2023,TRUE,1,1,2,2,1,61,8,0,Flipkart
1151,Joseph Nichols,36,Apple,iPhone SE,1216.01,$1216.01,USD,1,4,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,USA,English,1/11/2024,TRUE,3,4,3,2,3,78,14,3,AliExpress
1152,Robin Sampson,39,Apple,iPhone SE,1085.9,A$1661.43,AUD,1.53,3,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,Australia,English,23/11/2022,TRUE,3,4,1,2,2,66,13,3,Flipkart
1153,Alex Navarro,18,Apple,iPhone SE,836.09,$836.09,USD,1,1,Speaker quality is bad and muffled. Wouldnâ€™t recommend.,Negative,USA,English,30/10/2022,TRUE,1,1,1,1,1,55,8,1,BestBuy
1154,Sara Petersen,36,Apple,iPhone SE,1222.86,$1222.86,USD,1,3,"Performance is average, camera okay. Fine but could be better.",Neutral,USA,English,10/2/2025,TRUE,1,3,2,2,3,62,10,1,Amazon
1155,Arthur Mcclure,36,Apple,iPhone SE,1485.84,Ø¯.Ø¥5453.03,AED,3.67,2,Speaker quality is bad and muffled. Very disappointed.,Negative,UAE,English,29/5/2023,FALSE,2,2,3,1,1,54,8,5,Flipkart
1156,Hemani Rout,31,Apple,iPhone SE,952.84,â‚¹79085.72,INR,83,2,"Phone hangs often, regret buying it. Wouldnâ€™t recommend.",Negative,India,Hindi,28/5/2024,TRUE,2,1,2,1,2,56,8,1,AliExpress
1157,Justin Brown,33,Apple,iPhone SE,1343.37,Ø¯.Ø¥4930.17,AED,3.67,5,Loving the clean UI and fast updates. No regrets buying this one.,Positive,UAE,English,11/9/2023,TRUE,3,5,4,4,5,65,12,3,BestBuy
1158,Sybille Graf,18,Apple,iPhone SE,1301.34,â‚¬1210.25,EUR,0.93,4,Build quality feels solid and durable. Best purchase of the year!,Positive,Germany,German,17/4/2024,FALSE,4,4,3,5,3,65,11,5,eBay
1159,Shannon Carter,26,Apple,iPhone SE,1206.34,Â£940.95,GBP,0.78,2,Display started flickering after a month. Returning this soon.,Negative,UK,English,22/2/2025,TRUE,1,1,1,2,1,62,9,1,Amazon
1160,Amber King,47,Apple,iPhone SE,1241.62,A$1899.68,AUD,1.53,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Australia,English,1/9/2023,TRUE,3,4,2,5,1,65,11,6,Flipkart
1161,Stephanie Rivas,18,Apple,iPhone SE,912.42,C$1259.14,CAD,1.38,2,Battery easily lasts a day with heavy use. Loving it so far!,Positive,Canada,English,27/1/2025,TRUE,1,1,4,1,1,60,12,5,Flipkart
1162,Joshua Mathews,41,Apple,iPhone SE,772.66,$772.66,USD,1,1,Battery drains too fast even on standby. Wouldnâ€™t recommend.,Negative,USA,English,4/6/2025,TRUE,1,1,1,1,2,60,9,4,eBay
1163,Erin Dodson,41,Apple,iPhone SE,1389.75,$1389.75,USD,1,3,Loving the clean UI and fast updates. No regrets buying this one.,Positive,USA,English,17/11/2024,TRUE,2,1,2,2,2,65,12,5,eBay
1164,Gayathri Sodhi,37,Apple,iPhone SE,754.4,â‚¹62615.2,INR,83,1,Not bad for daily use but could be optimized. Okay for casual use.,Neutral,India,Hindi,16/8/2025,FALSE,1,1,1,1,1,66,13,0,Amazon
